Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Antiviral Mechanism by IFN-stimulated Genes	6/158	0.8807843984149469	0.9999956227936566	0	0	0.6661450924608819	0.08456206124955493	NUP155;PDE12;STAT1;MX1;ISG15;SNCA
Signaling by Hedgehog	5/136	0.8822190320108685	0.9999956227936566	0	0	0.6442514480455679	0.0807343175071015	SHH;IHH;GAS1;IFT57;ADCY8
Signaling by WNT	12/287	0.882503863041185	0.9999956227936566	0	0	0.7355335968379446	0.09193589830451623	PYGO1;GNAO1;TCF7L2;SFRP1;GNG2;GNG4;FZD7;CTNNBIP1;KRAS;AXIN2;WNT16;GNG11
ABC Transporter Disorders	2/65	0.88448787854882	0.9999956227936566	0	0	0.5363483514291414	0.0658348667068969	ABCC8;ABCA12
O-linked Glycosylation of Mucins	2/65	0.88448787854882	0.9999956227936566	0	0	0.5363483514291414	0.0658348667068969	GALNT14;GALNT5
DNA Damage Recognition in GG-NER	1/38	0.8874012101403069	0.9999956227936566	0	0	0.4568415949581869	0.054573418128647806	DDB2
Fanconi Anemia Pathway	1/38	0.8874012101403069	0.9999956227936566	0	0	0.4568415949581869	0.054573418128647806	USP1
Interactions of Rev With Host Cellular Proteins	1/38	0.8874012101403069	0.9999956227936566	0	0	0.4568415949581869	0.054573418128647806	NUP155
Mitochondrial Fatty Acid Beta-Oxidation	1/38	0.8874012101403069	0.9999956227936566	0	0	0.4568415949581869	0.054573418128647806	ACADVL
NEP NS2 Interacts With the Cellular Export Machinery	1/38	0.8874012101403069	0.9999956227936566	0	0	0.4568415949581869	0.054573418128647806	NUP155
Triglyceride Metabolism	1/38	0.8874012101403069	0.9999956227936566	0	0	0.4568415949581869	0.054573418128647806	FABP1
Downstream TCR Signaling	3/91	0.8892785381578219	0.9999956227936566	0	0	0.5757167360940946	0.06755735159675323	INPP5D;CARD11;HLA-DRB1
Mitochondrial Translation Elongation	3/91	0.8892785381578219	0.9999956227936566	0	0	0.5757167360940946	0.06755735159675323	MRPS36;MT-RNR2;MRPL27
Mitochondrial Translation Initiation	3/91	0.8892785381578219	0.9999956227936566	0	0	0.5757167360940946	0.06755735159675323	MRPS36;MT-RNR2;MRPL27
Mitochondrial Translation Termination	3/91	0.8892785381578219	0.9999956227936566	0	0	0.5757167360940946	0.06755735159675323	MRPS36;MT-RNR2;MRPL27
Regulation of Endogenous Retroelements by Piwi-interacting RNAs (piRNAs)	2/66	0.889617664871576	0.9999956227936566	0	0	0.5279398563734291	0.06174969264554664	CHD3;SMARCA2
Class I MHC Mediated Antigen Processing & Presentation	16/373	0.8904438029292121	0.9999956227936566	0	0	0.754856124267889	0.08758994594095963	PDIA3;FGB;HSPA5;SAR1B;HLA-B;KLHL13;FBXO22;RNF41;VAMP8;TRIM4;CTSL;HECW2;SEC61G;RNF182;TRIM36;CALR
Scavenging of Heme From Plasma	3/92	0.8935691313269404	0.9999956227936566	0	0	0.5692177231291075	0.06405496746907675	HPX;LRP1;AMBP
Telomere Maintenance	3/92	0.8935691313269404	0.9999956227936566	0	0	0.5692177231291075	0.06405496746907675	CCNA1;TERF2IP;POLR2H
Chromatin Modifications During the Maternal to Zygotic Transition (MZT)	1/39	0.8936960818877531	0.9999956227936566	0	0	0.444795846117536	0.04999038930862512	UHRF1
Export of Viral Ribonucleoproteins From Nucleus	1/39	0.8936960818877531	0.9999956227936566	0	0	0.444795846117536	0.04999038930862512	NUP155
Mitophagy	1/39	0.8936960818877531	0.9999956227936566	0	0	0.444795846117536	0.04999038930862512	SQSTM1
Ovarian Tumor Domain Proteases	1/39	0.8936960818877531	0.9999956227936566	0	0	0.444795846117536	0.04999038930862512	TRIM4
SUMOylation of Ubiquitinylation Proteins	1/39	0.8936960818877531	0.9999956227936566	0	0	0.444795846117536	0.04999038930862512	NUP155
Synthesis of PA	1/39	0.8936960818877531	0.9999956227936566	0	0	0.444795846117536	0.04999038930862512	GPD1
Translesion Synthesis by Y Family DNA Polymerases Bypasses Lesions on DNA Template	1/39	0.8936960818877531	0.9999956227936566	0	0	0.444795846117536	0.04999038930862512	ISG15
Ubiquitin-dependent Degradation of Cyclin D	1/39	0.8936960818877531	0.9999956227936566	0	0	0.444795846117536	0.04999038930862512	CCND1
HDR Through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	4/116	0.8937960461087839	0.9999956227936566	0	0	0.6029033915724563	0.06769258573735164	CCNA1;MRE11;TIMELESS;CLSPN
Adaptive Immune System	40/854	0.8953004192926522	0.9999956227936566	0	0	0.8252422750564015	0.09126845587871293	COL17A1;COLEC12;SAR1B;KLHL13;FBXO22;RASGRP1;TRIM4;CTSL;INPP5D;SEC61G;AKT3;KIF5A;SLAMF7;CTSH;AP1S1;CTSF;HLA-DOA;PAK3;CTSC;DYNC1I1;VASP;PDIA3;RAP1GAP2;FGB;ITGA4;SYK;HSPA5;NFATC3;HLA-B;DNM1;RNF41;VAMP8;COL2A1;HECW2;RNF182;TRIM36;KRAS;CALR;HLA-DRB1;CARD11
Post-translational Modification Synthesis of GPI-anchored Proteins	3/93	0.8977098649355021	0.9999956227936566	0	0	0.5628631326744534	0.060737633699754295	CPM;NTM;PIGZ
Presynaptic Phase of Homologous DNA Pairing and Strand Exchange	1/40	0.8996393275720983	0.9999956227936566	0	0	0.43336782798666207	0.04583356355309827	MRE11
Vpr-mediated Nuclear Import of PICs	1/40	0.8996393275720983	0.9999956227936566	0	0	0.43336782798666207	0.04583356355309827	NUP155
Loss of Nlp From Mitotic Centrosomes	2/69	0.9037645446434422	0.9999956227936566	0	0	0.5042203703207482	0.05102025012030446	CNTRL;CDK5RAP2
Loss of Proteins Required for Interphase Microtubule Organization From the Centrosome	2/69	0.9037645446434422	0.9999956227936566	0	0	0.5042203703207482	0.05102025012030446	CNTRL;CDK5RAP2
Defective Homologous Recombination Repair (HRR) Due to BRCA2 Loss of Function	1/41	0.9052505720234457	0.9999956227936566	0	0	0.42251121076233183	0.04205824404984089	MRE11
Diseases of DNA Double-Strand Break Repair	1/41	0.9052505720234457	0.9999956227936566	0	0	0.42251121076233183	0.04205824404984089	MRE11
Dual Incision in GG-NER	1/41	0.9052505720234457	0.9999956227936566	0	0	0.42251121076233183	0.04205824404984089	DDB2
Antimicrobial Peptides	3/95	0.9055587631354972	0.9999956227936566	0	0	0.5505683815774054	0.05461809460629169	ITLN1;CLU;PRSS2
Bacterial Infection Pathways	5/143	0.906470239053947	0.9999956227936566	0	0	0.6113437430699592	0.06003217040542721	SYT2;SV2B;SV2A;CD9;FURIN
Circadian Clock	2/70	0.9080909541216403	0.9999956227936566	0	0	0.4967789629316718	0.04789482527665811	SERPINE1;NR3C1
RHOB GTPase Cycle	2/70	0.9080909541216403	0.9999956227936566	0	0	0.4967789629316718	0.04789482527665811	ARHGEF28;STOM
AUF1 (hnRNP D0) Binds and Destabilizes mRNA	1/42	0.9105483455966307	0.9999956227936566	0	0	0.41218418462211526	0.03862507237299405	PABPC1
Degradation of AXIN	1/42	0.9105483455966307	0.9999956227936566	0	0	0.41218418462211526	0.03862507237299405	AXIN2
Formation of WDR5-containing Histone-Modifying Complexes	1/42	0.9105483455966307	0.9999956227936566	0	0	0.41218418462211526	0.03862507237299405	KAT2B
Regulation of MITF-M-dependent Genes Involved in Pigmentation	1/42	0.9105483455966307	0.9999956227936566	0	0	0.41218418462211526	0.03862507237299405	SMARCA2
Transport of Mature mRNA Derived From an Intronless Transcript	1/42	0.9105483455966307	0.9999956227936566	0	0	0.41218418462211526	0.03862507237299405	NUP155
Base Excision Repair	2/71	0.9122347323431742	0.9999956227936566	0	0	0.4895532485103947	0.04496935296255752	NEIL3;TERF2IP
Transcription of the HIV Genome	2/71	0.9122347323431742	0.9999956227936566	0	0	0.4895532485103947	0.04496935296255752	SUPT16H;POLR2H
Signaling by Rho GTPases, Miro GTPases and RHOBTB3	31/688	0.9122557250817032	0.9999956227936566	0	0	0.79265057621222	0.0727930085193072	CYFIP2;DOCK5;STEAP3;PLXND1;ARHGEF28;STMN2;RHOBTB3;ARHGAP18;TNFAIP1;DOCK10;DOCK11;FGD5;ARHGDIB;KIF5A;EPSTI1;STOM;SRGAP2;PAK3;DYNC1I1;JAG1;LIMK2;PTPN13;RHOC;ARHGAP33;FMNL3;CCDC88A;ARHGEF9;DLG4;RHOU;PDE5A;EPHA2
Anchoring of the Basal Body to the Plasma Membrane	3/97	0.9128586204489565	0.9999956227936566	0	0	0.538796811378104	0.0491244016572057	CNTRL;CEP83;CDK5RAP2
Mitochondrial Translation	3/97	0.9128586204489565	0.9999956227936566	0	0	0.538796811378104	0.0491244016572057	MRPS36;MT-RNR2;MRPL27
Homology Directed Repair	4/122	0.914514315429107	0.9999956227936566	0	0	0.5720643823923912	0.05112090740631945	CCNA1;MRE11;TIMELESS;CLSPN
Activation of Gene Expression by SREBF (SREBP)	1/43	0.9155501455415529	0.9999956227936566	0	0	0.4023489216314328	0.03549930266136351	ACACB
Aggrephagy	1/43	0.9155501455415529	0.9999956227936566	0	0	0.4023489216314328	0.03549930266136351	DYNC1I1
Formation of Incision Complex in GG-NER	1/43	0.9155501455415529	0.9999956227936566	0	0	0.4023489216314328	0.03549930266136351	DDB2
Hh Mutants Are Degraded by ERAD	1/43	0.9155501455415529	0.9999956227936566	0	0	0.4023489216314328	0.03549930266136351	SHH
Homologous DNA Pairing and Strand Exchange	1/43	0.9155501455415529	0.9999956227936566	0	0	0.4023489216314328	0.03549930266136351	MRE11
Interactions of Vpr With Host Cellular Proteins	1/43	0.9155501455415529	0.9999956227936566	0	0	0.4023489216314328	0.03549930266136351	NUP155
Transport of Mature mRNAs Derived From Intronless Transcripts	1/43	0.9155501455415529	0.9999956227936566	0	0	0.4023489216314328	0.03549930266136351	NUP155
AURKA Activation by TPX2	2/72	0.9162027668638798	0.9999956227936566	0	0	0.4825339830725827	0.042230205308034716	CNTRL;CDK5RAP2
Degradation of Beta-Catenin by the Destruction Complex	2/72	0.9162027668638798	0.9999956227936566	0	0	0.4825339830725827	0.042230205308034716	TCF7L2;AXIN2
Interleukin-17 Signaling	2/72	0.9162027668638798	0.9999956227936566	0	0	0.4825339830725827	0.042230205308034716	DUSP4;DUSP6
Signaling by NOTCH4	2/72	0.9162027668638798	0.9999956227936566	0	0	0.4825339830725827	0.042230205308034716	KAT2B;JAG1
Translation	12/302	0.917699795802291	0.9999956227936566	0	0	0.6969265367316342	0.05985550889226107	RPN2;MRPS36;MT-RNR2;SEC61G;MRPL27;RPL35;RPS27L;RPL22L1;PABPC1;RPS4Y1;RPL9;DDOST
Signaling by Rho GTPases	30/672	0.9179021837519129	0.9999956227936566	0	0	0.7849262491179153	0.06724027360496396	CYFIP2;DOCK5;STEAP3;PLXND1;ARHGEF28;STMN2;ARHGAP18;TNFAIP1;DOCK10;DOCK11;FGD5;ARHGDIB;KIF5A;EPSTI1;STOM;SRGAP2;PAK3;DYNC1I1;JAG1;LIMK2;PTPN13;RHOC;ARHGAP33;FMNL3;CCDC88A;ARHGEF9;DLG4;RHOU;PDE5A;EPHA2
RHOA GTPase Cycle	5/149	0.9236659836082275	0.9999956227936566	0	0	0.5856835683568357	0.04650606452549378	FMNL3;ARHGEF28;ARHGDIB;ARHGAP18;STOM
ERCC6 (CSB) and EHMT2 (G9a) Positively Regulate rRNA Expression	1/45	0.9247309879567877	0.9999956227936566	0	0	0.3840195678760701	0.030050455750916583	CHD3
Somitogenesis	1/45	0.9247309879567877	0.9999956227936566	0	0	0.3840195678760701	0.030050455750916583	DLL1
TBC RABGAPs	1/45	0.9247309879567877	0.9999956227936566	0	0	0.3840195678760701	0.030050455750916583	SYTL1
COPI-mediated Anterograde Transport	3/101	0.9259392755470672	0.9999956227936566	0	0	0.5166950877385995	0.03975794245762695	TMED9;TMED3;DYNC1I1
Cellular Response to Heat Stress	3/101	0.9259392755470672	0.9999956227936566	0	0	0.5166950877385995	0.03975794245762695	HSPA5;NUP155;HSPA4L
Host Interactions of HIV Factors	4/126	0.9262440934955191	0.9999956227936566	0	0	0.553190234697488	0.04238404129235424	NUP155;PACS1;ELMO1;AP1S1
Nuclear Envelope (NE) Reassembly	2/75	0.9271183019371239	0.9999956227936566	0	0	0.46263003861193774	0.035009113425805045	NUP155;LMNA
Transcriptional Regulation by Small RNAs	2/75	0.9271183019371239	0.9999956227936566	0	0	0.46263003861193774	0.035009113425805045	NUP155;POLR2H
M-decay Degradation of Maternal mRNAs by Maternally Stored Factors	1/46	0.9289403600398822	0.9999956227936566	0	0	0.37546586945690086	0.027675867175745626	PABPC1
PKMTs Methylate Histone Lysines	1/46	0.9289403600398822	0.9999956227936566	0	0	0.37546586945690086	0.027675867175745626	PRDM16
SUMOylation of DNA Replication Proteins	1/46	0.9289403600398822	0.9999956227936566	0	0	0.37546586945690086	0.027675867175745626	NUP155
Cell Death Signalling via NRAGE, NRIF and NADE	2/76	0.9304482689780983	0.9999956227936566	0	0	0.45635402008831094	0.032898013368596705	ARHGEF9;SQSTM1
Regulation of mRNA Stability by Proteins That Bind AU-rich Elements	2/76	0.9304482689780983	0.9999956227936566	0	0	0.45635402008831094	0.032898013368596705	GPRC5A;PABPC1
DNA Double-Strand Break Repair	5/152	0.9311643664272798	0.9999956227936566	0	0	0.5736389965527166	0.040911628649538324	CCNA1;MRE11;XRCC4;TIMELESS;CLSPN
HIV Transcription Initiation	1/47	0.9329145174011749	0.9999956227936566	0	0	0.3672840709689998	0.025504831575923967	POLR2H
Heme Signaling	1/47	0.9329145174011749	0.9999956227936566	0	0	0.3672840709689998	0.025504831575923967	SLC46A1
RNA Polymerase II HIV Promoter Escape	1/47	0.9329145174011749	0.9999956227936566	0	0	0.3672840709689998	0.025504831575923967	POLR2H
RNA Polymerase II Promoter Escape	1/47	0.9329145174011749	0.9999956227936566	0	0	0.3672840709689998	0.025504831575923967	POLR2H
RNA Polymerase II Transcription Initiation	1/47	0.9329145174011749	0.9999956227936566	0	0	0.3672840709689998	0.025504831575923967	POLR2H
RNA Polymerase II Transcription Initiation And Promoter Clearance	1/47	0.9329145174011749	0.9999956227936566	0	0	0.3672840709689998	0.025504831575923967	POLR2H
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	1/47	0.9329145174011749	0.9999956227936566	0	0	0.3672840709689998	0.025504831575923967	POLR2H
SUMOylation of RNA Binding Proteins	1/47	0.9329145174011749	0.9999956227936566	0	0	0.3672840709689998	0.025504831575923967	NUP155
DNA Repair	12/312	0.9358628536757261	0.9999956227936566	0	0	0.6733333333333333	0.04463280030789497	CCNA1;NEIL3;MRE11;XRCC4;MSH2;USP1;TIMELESS;TERF2IP;ISG15;CLSPN;POLR2H;DDB2
Diseases of Programmed Cell Death	2/78	0.9366811058087784	0.9999956227936566	0	0	0.4442974581876595	0.029062558605230833	APP;LMNA
Defensins	1/49	0.9402089848991372	0.9999956227936566	0	0	0.35194319880418534	0.021698390661794204	PRSS2
Pyruvate Metabolism	1/49	0.9402089848991372	0.9999956227936566	0	0	0.35194319880418534	0.021698390661794204	MPC2
Retrograde Transport at the Trans-Golgi-Network	1/49	0.9402089848991372	0.9999956227936566	0	0	0.35194319880418534	0.021698390661794204	RHOBTB3
HIV Infection	8/227	0.9420368945784634	0.9999956227936566	0	0	0.615366862832369	0.036744071643950105	SUPT16H;XRCC4;NUP155;PACS1;ELMO1;AP1S1;FURIN;POLR2H
Autophagy	5/158	0.9442166880262168	0.9999956227936566	0	0	0.5509668613920216	0.031625275681286036	RRAGD;PRKAB1;RNASE1;SQSTM1;DYNC1I1
HIV Life Cycle	5/158	0.9442166880262168	0.9999956227936566	0	0	0.5509668613920216	0.031625275681286036	SUPT16H;NUP155;XRCC4;FURIN;POLR2H
Synthesis of DNA	3/108	0.9445771130565228	0.9999956227936566	0	0	0.482069054036709	0.027486589729267444	CCNA1;GMNN;MCM6
Centrosome Maturation	2/81	0.9450455272314008	0.9999956227936566	0	0	0.4273572256437061	0.024155160187840603	CNTRL;CDK5RAP2
RNA Polymerase II Pre-transcription Events	2/81	0.9450455272314008	0.9999956227936566	0	0	0.4273572256437061	0.024155160187840603	SUPT16H;POLR2H
RNA Polymerase II Transcribes snRNA Genes	2/81	0.9450455272314008	0.9999956227936566	0	0	0.4273572256437061	0.024155160187840603	POLR2H;POU2F2
Recruitment of Mitotic Centrosome Proteins and Complexes	2/81	0.9450455272314008	0.9999956227936566	0	0	0.4273572256437061	0.024155160187840603	CNTRL;CDK5RAP2
Gene Silencing by RNA	4/134	0.9454511616285372	0.9999956227936566	0	0	0.5189263973436635	0.029108162123307697	NUP155;XPO5;TDRD6;POLR2H
Asymmetric Localization of PCP Proteins	1/51	0.9467109009195243	0.9999956227936566	0	0	0.33782959641255605	0.018500059248986657	FZD7
Formation of TC-NER Pre-Incision Complex	1/51	0.9467109009195243	0.9999956227936566	0	0	0.33782959641255605	0.018500059248986657	POLR2H
Transcriptional and Post-Translational Regulation of MITF-M Expression and Activity	1/51	0.9467109009195243	0.9999956227936566	0	0	0.33782959641255605	0.018500059248986657	AKT3
COPI-independent Golgi-to-ER Retrograde Traffic	1/52	0.9496919173864374	0.9999956227936566	0	0	0.33118790116943636	0.017095139335764283	DYNC1I1
Proteasome Assembly	1/52	0.9496919173864374	0.9999956227936566	0	0	0.33118790116943636	0.017095139335764283	PSMD10
Mitotic Prophase	3/111	0.9511456261237005	0.9999956227936566	0	0	0.46860337426375165	0.023471452057645746	NUP155;ENSA;LMNA
Signaling by the B Cell Receptor (BCR)	5/162	0.9516308969180719	0.9999956227936566	0	0	0.5368148279796132	0.02661422309132087	SYK;NFATC3;KRAS;RASGRP1;CARD11
Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha	1/53	0.9525063078700335	0.9999956227936566	0	0	0.3248016557433598	0.01580437746558736	EGLN3
RHOD GTPase Cycle	1/53	0.9525063078700335	0.9999956227936566	0	0	0.3248016557433598	0.01580437746558736	STEAP3
RUNX1 Regulates Transcription of Genes Involved in Differentiation of HSCs	2/85	0.9545728678160981	0.9999956227936566	0	0	0.4066751746663494	0.018906856483608108	MYB;RUNX1
RHO GTPases Activate Formins	4/139	0.9550094488865388	0.9999956227936566	0	0	0.4995736743938183	0.02299739672226566	FMNL3;SRGAP2;RHOC;DYNC1I1
Activation of NF-kappaB in B Cells	1/54	0.9551633781310828	0.9999956227936566	0	0	0.31865640071072004	0.01461768573367315	CARD11
SARS-CoV-1 Activates Modulates Innate Immune Responses	1/54	0.9551633781310828	0.9999956227936566	0	0	0.31865640071072004	0.01461768573367315	RUNX1
Major Pathway of rRNA Processing in the Nucleolus and Cytosol	6/189	0.9560760446906683	0.9999956227936566	0	0	0.5523851720573032	0.02481194018102945	KRR1;RPL35;RPS27L;RPL22L1;RPS4Y1;RPL9
Ub-specific Processing Proteases	6/190	0.9575495933553924	0.9999956227936566	0	0	0.5493537015276145	0.023829735569851008	CCNA1;IL33;CLSPN;AXIN2;MAT2B;DDB2
Infectious Disease	60/1311	0.9584635573281943	0.9999956227936566	0	0	0.80085931254996	0.033975445444473416	CYFIP2;APP;IRS1;SERPINE1;CHD3;NR3C1;RPL9;CYSLTR2;TRIM4;CTSL;AKT3;AP1S1;RPL35;SUPT16H;ITGA4;SYK;IFNGR1;HLA-B;ATP1B3;TYK2;HSPG2;DDOST;RUNX1;ANO1;PACS1;SNRPG;ELMO1;MASP1;ISCU;RPN2;SAR1B;RPS27L;FURIN;TXN;RPS4Y1;ADCY8;NT5E;GNG2;SV2B;GNG4;SV2A;GPC3;MGAT1;GPC4;POLR2H;DYNC1I1;GSDMD;SYT2;XRCC4;NUP155;STAT1;PLK2;FZD7;ISG15;GNG11;CD9;RPL22L1;CALR;CRB3;BCL2L1
Regulation of PLK1 Activity at G2 M Transition	2/87	0.9587228334286066	0.9999956227936566	0	0	0.39706410391804836	0.01673754724655475	CNTRL;CDK5RAP2
Deadenylation-dependent mRNA Decay	1/56	0.9600402134873073	0.9999956227936566	0	0	0.30703628210354666	0.012520972236968792	PABPC1
Regulation of PTEN Stability and Activity	1/56	0.9600402134873073	0.9999956227936566	0	0	0.30703628210354666	0.012520972236968792	AKT3
RAC2 GTPase Cycle	2/88	0.9606590696945332	0.9999956227936566	0	0	0.3924262034988101	0.015750300039460183	DOCK10;EPHA2
TNFR2 Non-Canonical NF-kB Pathway	2/88	0.9606590696945332	0.9999956227936566	0	0	0.3924262034988101	0.015750300039460183	TNFRSF12A;EDA2R
Macroautophagy	4/143	0.961517199350095	0.9999956227936566	0	0	0.48509393923709954	0.019036457086873553	RRAGD;PRKAB1;SQSTM1;DYNC1I1
Keratinization	7/217	0.9617151875241737	0.9999956227936566	0	0	0.5612864442440637	0.021910902449528806	ST14;KLK13;KRT7;FURIN;PRSS8;DSG3;DSC3
Chemokine Receptors Bind Chemokines	1/57	0.962276107924897	0.9999956227936566	0	0	0.30153747597693786	0.011595278384995546	CXCL6
E3 Ubiquitin Ligases Ubiquitinate Target Proteins	1/57	0.962276107924897	0.9999956227936566	0	0	0.30153747597693786	0.011595278384995546	HLA-B
Meiotic Recombination	1/57	0.962276107924897	0.9999956227936566	0	0	0.30153747597693786	0.011595278384995546	MRE11
SUMO E3 Ligases SUMOylate Target Proteins	5/170	0.963835001553509	0.9999956227936566	0	0	0.5105692387420561	0.018806899209747745	NUP155;XRCC4;NSMCE1;CHD3;NR3C1
ABC-family Proteins Mediated Transport	2/90	0.9642733009432556	0.9999956227936566	0	0	0.38346662314346336	0.013950714136269795	ABCB1;ABCA12
Late Phase of HIV Life Cycle	4/145	0.9644332424768599	0.9999956227936566	0	0	0.4781621511301597	0.017316481485179728	SUPT16H;NUP155;FURIN;POLR2H
Chromosome Maintenance	3/119	0.9652799134441105	0.9999956227936566	0	0	0.4361000092945441	0.015410533169916314	CCNA1;TERF2IP;POLR2H
NRAGE Signals Death Through JNK	1/59	0.96637985486269	0.9999956227936566	0	0	0.2911087057368177	0.009955422143007106	ARHGEF9
RNA Polymerase I Promoter Escape	1/59	0.96637985486269	0.9999956227936566	0	0	0.2911087057368177	0.009955422143007106	POLR2H
TNF Signaling	1/59	0.96637985486269	0.9999956227936566	0	0	0.2911087057368177	0.009955422143007106	SMPD3
